,carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price
14687,1.25,62.2,57.0,6.92,6.84,4.28,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5925.0
14688,1.29,62.1,57.0,6.95,6.93,4.31,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5926.0
14689,1.08,63.8,59.0,6.47,6.39,4.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5927.0
14690,1.05,62.5,55.0,6.59,6.54,4.1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5927.0
14691,1.05,60.5,56.0,6.7,6.59,4.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5927.0
14692,1.0,62.1,57.0,6.34,6.38,3.95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5929.0
14693,1.0,59.9,56.0,6.51,6.54,3.91,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5929.0
14694,1.0,60.3,59.0,6.41,6.46,3.88,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5929.0
14695,1.0,62.9,59.0,6.3,6.33,3.97,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5929.0
14696,1.0,58.7,62.0,6.51,6.6,3.85,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5929.0
14697,1.0,63.7,59.0,6.27,6.32,4.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5929.0
14698,1.23,62.5,58.0,6.86,6.81,4.27,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5929.0
14699,1.02,62.9,56.0,6.39,6.43,4.03,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5930.0
14730,1.15,61.3,56.0,6.74,6.76,4.14,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5930.0
14731,1.22,62.7,58.0,6.77,6.73,4.23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5930.0
14732,1.21,62.0,57.0,6.78,6.83,4.22,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5931.0
14733,1.15,61.7,58.0,6.69,6.76,4.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5932.0
14734,1.05,61.8,53.0,6.56,6.57,4.06,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5932.0
14735,1.25,62.2,55.4,6.89,6.94,4.29,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5932.0
14736,1.01,61.7,56.0,6.45,6.48,3.99,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5932.0
14737,1.09,61.1,55.0,6.66,6.7,4.08,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5935.0
14738,1.0,62.9,56.0,6.33,6.38,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5935.0
14739,1.15,64.3,54.0,6.66,6.62,4.27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5935.0
14740,1.01,61.7,56.0,6.45,6.47,3.98,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5936.0
14741,1.13,61.8,56.0,6.74,6.68,4.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5936.0
14742,1.21,62.0,56.0,6.86,6.81,4.24,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5936.0
14743,1.26,60.9,55.0,7.0,7.05,4.28,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5937.0
14744,1.19,62.1,56.0,6.81,6.84,4.24,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5937.0
14745,1.24,59.5,61.0,6.98,7.03,4.17,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5937.0
14746,1.14,61.6,56.0,6.72,6.68,4.13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5937.0
14747,1.14,61.7,60.0,6.74,6.67,4.14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5937.0
14748,1.14,61.7,57.0,6.73,6.68,4.14,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5937.0
14749,1.5,60.2,59.0,7.43,7.35,4.45,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5937.0
14750,1.0,62.1,58.0,6.36,6.45,3.96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5938.0
14751,1.23,62.3,57.0,6.85,6.89,4.28,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5938.0
14752,1.11,61.4,58.0,6.63,6.66,4.08,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5938.0
14753,1.0,61.7,55.0,6.44,6.49,3.99,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5938.0
14754,1.0,61.2,56.0,6.47,6.38,3.93,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5939.0
14755,1.01,62.3,60.0,6.4,6.35,3.97,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5939.0
14756,1.01,61.6,58.0,6.47,6.42,3.97,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5939.0
14757,1.01,62.0,57.0,6.44,6.37,3.97,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5939.0
14758,1.01,62.8,60.0,6.42,6.36,4.01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5939.0
14759,1.01,60.8,56.0,6.54,6.48,3.96,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5939.0
14760,1.01,63.1,57.0,6.39,6.35,4.02,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5939.0
14761,1.0,61.6,58.0,6.39,6.43,3.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5940.0
14762,1.0,63.0,58.0,6.33,6.4,4.01,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5940.0
14763,1.23,63.6,59.0,6.85,6.76,4.33,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5940.0
14764,1.0,62.9,55.0,6.39,6.33,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5940.0
14765,1.2,60.5,60.0,6.86,6.93,4.17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5941.0
14766,1.06,61.2,57.0,6.64,6.49,4.02,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5942.0
14767,1.02,63.7,57.0,6.24,6.31,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5943.0
14768,1.01,61.4,59.0,6.42,6.48,3.96,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5944.0
14769,1.22,61.4,62.0,6.92,6.76,4.22,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5944.0
14770,1.17,62.2,56.0,6.73,6.71,4.18,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5944.0
14771,1.06,62.7,54.0,6.52,6.55,4.1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5946.0
14772,1.01,62.1,60.0,6.37,6.35,3.95,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5946.0
14773,1.01,59.0,61.0,6.62,6.56,3.89,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5946.0
14774,1.01,61.8,59.0,6.45,6.4,3.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5946.0
14775,1.01,62.4,56.0,6.42,6.39,4.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5946.0
14776,0.99,61.0,55.0,6.46,6.52,3.96,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5947.0
14777,1.25,63.0,62.0,6.86,6.82,4.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5947.0
14778,1.2,61.4,60.0,6.85,6.79,4.19,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5947.0
14779,1.2,61.5,61.0,6.84,6.78,4.19,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5947.0
14780,1.03,61.2,54.0,6.53,6.61,4.02,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5948.0
14781,1.21,62.4,56.0,6.85,6.8,4.26,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5948.0
14782,1.21,62.5,58.0,6.75,6.72,4.21,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5948.0
14783,1.17,62.7,57.0,6.72,6.7,4.21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5949.0
14784,1.28,61.9,56.0,7.02,6.94,4.32,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5949.0
14785,1.09,62.5,57.0,6.49,6.54,4.07,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,5950.0
14786,1.25,62.1,58.0,6.93,6.86,4.28,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5950.0
14787,1.25,60.4,59.0,7.02,6.95,4.22,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5950.0
14788,1.01,65.1,56.0,6.2,6.15,4.02,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5950.0
14789,1.3,61.5,58.0,7.05,7.0,4.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5951.0
14790,1.02,64.3,57.0,6.28,6.34,4.06,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5951.0
14791,1.05,62.5,59.0,6.5,6.43,4.04,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5951.0
14792,1.09,60.2,61.0,6.7,6.66,4.02,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5951.0
14793,1.23,60.6,57.0,6.98,6.94,4.22,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5951.0
14794,1.05,59.3,59.0,6.63,6.69,3.95,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5952.0
14795,1.12,62.1,58.0,6.64,6.6,4.11,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5952.0
14796,1.04,61.7,57.0,6.55,6.51,4.03,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5952.0
14797,1.27,63.1,59.0,6.83,6.87,4.32,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5953.0
14798,1.01,63.4,56.0,6.35,6.37,4.03,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5954.0
14799,1.2,62.3,56.0,6.76,6.81,4.23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5955.0
14800,1.2,62.9,54.0,6.75,6.77,4.25,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5955.0
14801,1.02,61.4,58.0,6.48,6.45,3.97,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5956.0
14802,1.19,58.0,63.0,6.9,6.97,4.02,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5956.0
14803,1.1,62.2,59.0,6.61,6.57,4.1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5958.0
14804,1.32,61.3,58.0,7.09,7.01,4.32,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5958.0
14805,1.22,62.5,57.0,6.83,6.9,4.29,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5960.0
14806,1.11,60.6,56.0,6.76,6.78,4.1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5962.0
14807,1.3,62.2,57.0,7.01,6.98,4.35,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5962.0
14808,1.21,62.3,58.0,6.82,6.79,4.24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5962.0
14809,1.36,62.7,58.0,7.08,7.01,4.42,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5963.0
14810,1.01,61.5,61.0,6.44,6.38,3.94,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5963.0
14811,1.04,61.3,58.0,6.45,6.53,3.98,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5964.0
14812,1.2,62.5,55.0,6.77,6.84,4.25,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5964.0
14813,1.22,61.6,60.0,6.86,6.8,4.21,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5966.0
14814,1.12,62.2,59.0,6.65,6.67,4.14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5966.0
14815,1.07,59.6,58.0,6.66,6.7,3.98,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5967.0
14816,1.0,61.5,58.0,6.39,6.36,3.92,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5967.0
14817,1.0,63.5,59.0,6.33,6.23,3.99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5967.0
14818,1.0,60.0,59.0,6.52,6.47,3.9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5967.0
14819,1.0,63.0,59.0,6.45,6.32,4.02,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5967.0
14820,1.0,62.6,57.0,6.47,6.4,4.03,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5967.0
14821,1.35,61.4,57.0,7.13,7.1,4.37,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5969.0
14822,1.38,62.6,56.0,7.05,7.16,4.45,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5969.0
14823,1.24,59.1,59.0,7.03,6.98,4.14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5969.0
14824,1.01,61.2,62.0,6.34,6.38,3.89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5972.0
14825,1.24,58.9,59.0,7.08,7.02,4.15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5972.0
14826,1.21,61.2,57.0,6.86,6.93,4.22,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5973.0
14827,1.01,62.2,57.0,6.41,6.35,3.97,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5973.0
14828,1.01,63.1,57.0,6.4,6.37,4.03,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,5973.0
14829,1.01,60.0,59.0,6.53,6.47,3.9,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5973.0
14830,1.55,61.6,58.0,7.42,7.52,4.6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5974.0
14831,1.03,62.0,56.0,6.47,6.5,4.02,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5974.0
14832,1.07,61.6,60.0,6.56,6.53,4.03,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5974.0
14833,1.25,61.0,59.0,6.89,6.98,4.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5975.0
14834,1.25,62.7,58.0,6.74,6.95,4.29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5975.0
14835,1.25,61.1,57.0,6.91,6.94,4.23,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5975.0
14836,1.01,61.3,60.0,6.39,6.43,3.93,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,5975.0
14837,1.2,63.6,57.0,6.79,6.74,4.3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5975.0
14838,1.2,62.9,59.0,6.75,6.69,4.23,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5975.0
14839,1.2,62.9,55.0,6.77,6.74,4.25,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5975.0
14840,1.26,62.9,59.0,6.82,6.85,4.3,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,5976.0
14841,1.24,61.1,60.0,6.94,6.91,4.23,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5976.0
14842,1.24,62.4,57.0,6.89,6.87,4.29,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5976.0
14843,1.02,63.1,57.0,6.38,6.44,4.04,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5977.0
14844,1.02,62.6,59.0,6.39,6.43,4.01,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5978.0
14845,0.9,62.8,56.0,6.12,6.18,3.86,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5978.0
14846,1.22,63.3,57.0,6.74,6.82,4.29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5979.0
14847,1.51,57.0,64.0,7.48,7.53,4.28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5979.0
14848,1.23,59.3,58.0,7.0,6.94,4.13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5979.0
14849,1.25,62.1,56.0,6.81,6.84,4.24,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5980.0
14850,0.94,62.3,58.0,6.34,6.28,3.93,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5980.0
14851,1.21,59.0,60.0,6.94,6.99,4.11,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5982.0
14852,1.07,62.7,56.0,6.47,6.53,4.08,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5982.0
14853,0.95,61.5,57.0,6.28,6.3,3.87,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5983.0
14854,1.06,58.9,61.0,6.69,6.63,3.92,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5983.0
14855,1.26,61.0,59.0,6.97,6.91,4.23,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5983.0
14856,1.0,63.3,59.0,6.29,6.34,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5984.0
14857,1.28,60.2,58.0,7.03,7.13,4.26,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5984.0
14858,1.22,61.9,56.0,6.86,6.83,4.24,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5985.0
14859,1.2,62.1,60.0,6.78,6.72,4.19,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5986.0
14860,1.14,60.2,58.0,6.74,6.81,4.08,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5986.0
14861,1.01,60.1,64.0,6.36,6.32,3.81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5986.0
14862,1.44,63.2,54.8,7.18,7.21,4.54,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5987.0
14863,1.05,63.0,57.0,6.48,6.51,4.09,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5987.0
14864,1.0,59.3,61.0,6.45,6.5,3.84,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5987.0
14865,1.01,61.4,54.0,6.4,6.47,3.95,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5988.0
14866,1.01,59.9,61.0,6.46,6.5,3.88,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5988.0
14867,1.01,63.3,57.0,6.35,6.39,4.03,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5988.0
14868,1.01,62.1,60.0,6.36,6.43,3.97,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5988.0
14869,1.01,62.7,58.0,6.39,6.4,4.01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5988.0
14870,1.01,61.1,56.0,6.49,6.56,3.99,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5988.0
14871,1.01,63.6,59.0,6.32,6.36,4.03,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5988.0
14872,1.01,63.2,58.0,6.33,6.36,4.01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5988.0
14873,1.2,62.8,57.0,6.78,6.73,4.24,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5988.0
14874,1.21,61.1,55.7,6.87,6.92,4.21,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5989.0
14875,0.92,62.0,57.0,6.21,6.24,3.86,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5989.0
14876,1.15,62.6,57.0,6.75,6.69,4.21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5989.0
14877,1.54,57.9,62.0,7.63,7.5,4.38,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5989.0
14878,1.16,61.9,55.0,6.71,6.77,4.17,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5991.0
14879,0.93,61.9,56.0,6.24,6.27,3.87,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5992.0
14880,1.09,62.3,57.0,6.63,6.53,4.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5993.0
14881,1.82,67.3,58.0,7.5,7.47,5.04,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5993.0
14882,1.05,61.4,55.0,6.53,6.57,4.02,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5993.0
14883,1.04,61.8,55.0,6.51,6.52,4.03,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5994.0
14884,1.54,61.4,55.0,7.52,7.43,4.59,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5994.0
14885,1.01,61.7,57.0,6.48,6.45,3.99,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5995.0
14886,1.28,61.4,57.0,6.99,6.96,4.28,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5995.0
14887,1.01,63.1,57.0,6.38,6.33,4.01,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5995.0
14888,1.21,61.8,57.0,6.82,6.87,4.23,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5996.0
14889,1.2,60.5,56.0,6.84,6.87,4.15,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5996.0
14890,1.33,62.5,56.0,7.05,6.99,4.39,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5996.0
14891,1.29,62.0,58.0,7.03,6.97,4.34,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5996.0
14892,1.22,62.4,58.0,6.82,6.77,4.24,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5997.0
14893,0.96,58.7,58.0,6.47,6.51,3.81,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5997.0
14894,1.21,62.2,60.0,6.83,6.8,4.24,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5997.0
14895,1.26,61.0,56.0,6.99,6.95,4.25,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5998.0
14896,1.26,58.6,59.0,7.09,7.04,4.14,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5998.0
14897,1.02,62.5,59.0,6.4,6.34,3.98,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5998.0
14898,1.7,63.1,56.0,7.62,7.51,4.78,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5998.0
14899,1.02,62.7,61.0,6.39,6.34,3.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5998.0
14900,1.02,62.3,59.0,6.42,6.38,3.99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5998.0
14901,1.26,63.4,55.0,6.92,6.9,4.38,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5998.0
14902,1.02,60.6,59.0,6.53,6.47,3.94,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5998.0
14903,1.01,59.2,59.0,6.52,6.59,3.88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,5999.0
14904,1.01,63.1,59.0,6.37,6.4,4.03,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5999.0
14905,1.01,62.4,58.0,6.38,6.41,3.99,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5999.0
14906,1.01,61.8,56.0,6.42,6.45,3.98,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5999.0
14907,1.0,60.9,60.0,6.51,6.41,3.91,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6000.0
14908,1.2,63.3,57.0,6.78,6.68,4.26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6000.0
14909,1.26,61.3,55.0,6.94,7.0,4.27,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6001.0
14910,1.21,61.3,59.0,6.86,6.81,4.19,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6001.0
14911,1.07,60.2,55.0,6.64,6.68,4.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,6002.0
14912,2.03,64.4,59.0,7.91,7.85,5.07,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6002.0
14913,2.03,66.6,57.0,7.81,7.75,5.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6002.0
14914,0.8,61.9,56.0,5.91,5.95,3.67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6004.0
14915,1.01,65.4,56.0,6.18,6.23,4.06,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,6004.0
14916,1.23,58.8,60.0,7.01,7.08,4.14,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6005.0
14917,1.13,58.9,58.0,6.81,6.78,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6005.0
14918,1.0,60.6,59.0,6.42,6.48,3.91,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6006.0
14919,1.2,61.3,56.0,6.85,6.88,4.21,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6006.0
14920,1.5,64.9,58.0,7.09,7.03,4.58,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6006.0
14921,1.5,57.5,63.0,7.53,7.49,4.32,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6006.0
14922,1.5,57.5,63.0,7.53,7.49,4.32,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6006.0
14923,1.5,57.9,61.0,7.52,7.48,4.35,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6006.0
14924,1.02,63.3,58.0,6.36,6.38,4.03,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,6007.0
14925,1.27,62.6,59.0,6.86,6.95,4.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,6007.0
14926,1.73,65.9,58.0,7.52,7.45,4.93,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6007.0
